id,username,date,tweet,emotion,anger,joy,surprise,fear,disgust,sadness,trust,anticipation,word,valence,arousa,dominance,emotions
2,BarackObama,9/25/2018 13:49,The antidote to government by a powerful few is government by the organized energized many. This National Voter Registration Day make sure you're registered vote early if you can or show up on November 6. This moment is too important to sit out.,Trust,0.020615565,0.310822278,0.06763766,0.057163943,0.00264701,0.010229996,0.328879803,0.202003762,moment,0.604,0.509,0.435,joy-trust-
2,BarackObama,9/25/2018 13:49,The antidote to government by a powerful few is government by the organized energized many. This National Voter Registration Day make sure you're registered vote early if you can or show up on November 6. This moment is too important to sit out.,Trust,0.020615565,0.310822278,0.06763766,0.057163943,0.00264701,0.010229996,0.328879803,0.202003762,organized,0.816,0.746,0.337,positive-
2,BarackObama,9/25/2018 13:49,The antidote to government by a powerful few is government by the organized energized many. This National Voter Registration Day make sure you're registered vote early if you can or show up on November 6. This moment is too important to sit out.,Trust,0.020615565,0.310822278,0.06763766,0.057163943,0.00264701,0.010229996,0.328879803,0.202003762,powerful,0.865,0.991,0.83,anger-anticipation-disgust-fear-joy-positive-trust-
2,BarackObama,9/25/2018 13:49,The antidote to government by a powerful few is government by the organized energized many. This National Voter Registration Day make sure you're registered vote early if you can or show up on November 6. This moment is too important to sit out.,Trust,0.020615565,0.310822278,0.06763766,0.057163943,0.00264701,0.010229996,0.328879803,0.202003762,show,0.673,0.719,0.771,trust-
2,BarackObama,9/25/2018 13:49,The antidote to government by a powerful few is government by the organized energized many. This National Voter Registration Day make sure you're registered vote early if you can or show up on November 6. This moment is too important to sit out.,Trust,0.020615565,0.310822278,0.06763766,0.057163943,0.00264701,0.010229996,0.328879803,0.202003762,sure,0.724,0.793,0.27,trust-
2,BarackObama,9/25/2018 13:49,The antidote to government by a powerful few is government by the organized energized many. This National Voter Registration Day make sure you're registered vote early if you can or show up on November 6. This moment is too important to sit out.,Trust,0.020615565,0.310822278,0.06763766,0.057163943,0.00264701,0.010229996,0.328879803,0.202003762,vote,0.582,0.649,0.5,anger-anticipation-joy-negative-positive-sadness-surprise-trust-
3,BarackObama,9/14/2018 9:20,The first class of Obama Fellows is full of leaders like Keith hardworking innovative and dedicated to partnering with their communities to drive transformational change.,Trust,0.023869799,0.278314024,0.047071889,0.014296389,0.029216954,0.023924792,0.582487702,0.000818417,class,0.656,0.522,0.314,joy-
3,BarackObama,9/14/2018 9:20,The first class of Obama Fellows is full of leaders like Keith hardworking innovative and dedicated to partnering with their communities to drive transformational change.,Trust,0.023869799,0.278314024,0.047071889,0.014296389,0.029216954,0.023924792,0.582487702,0.000818417,drive,0.625,0.713,0.689,trust-joy-
3,BarackObama,9/14/2018 9:20,The first class of Obama Fellows is full of leaders like Keith hardworking innovative and dedicated to partnering with their communities to drive transformational change.,Trust,0.023869799,0.278314024,0.047071889,0.014296389,0.029216954,0.023924792,0.582487702,0.000818417,first,0.625,0.788,0.5,joy-trust-
3,BarackObama,9/14/2018 9:20,The first class of Obama Fellows is full of leaders like Keith hardworking innovative and dedicated to partnering with their communities to drive transformational change.,Trust,0.023869799,0.278314024,0.047071889,0.014296389,0.029216954,0.023924792,0.582487702,0.000818417,full,0.602,0.704,0.255,positive-
3,BarackObama,9/14/2018 9:20,The first class of Obama Fellows is full of leaders like Keith hardworking innovative and dedicated to partnering with their communities to drive transformational change.,Trust,0.023869799,0.278314024,0.047071889,0.014296389,0.029216954,0.023924792,0.582487702,0.000818417,hardworking,0.719,0.792,0.583,trust-surprise-
3,BarackObama,9/14/2018 9:20,The first class of Obama Fellows is full of leaders like Keith hardworking innovative and dedicated to partnering with their communities to drive transformational change.,Trust,0.023869799,0.278314024,0.047071889,0.014296389,0.029216954,0.023924792,0.582487702,0.000818417,innovative,0.88,0.83,0.64,trust-joy-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,change,0.625,0.606,0.575,fear-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,country,0.698,0.693,0.394,fear-sadness-trust-joy-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,defend,0.698,0.67,0.722,fear-positive-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,first,0.625,0.788,0.5,joy-trust-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,honor,0.896,0.857,0.587,positive-trust-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,keep,0.714,0.547,0.296,trust-joy-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,lost,0.199,0.148,0.663,negative-sadness-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,no,0.396,0.341,0.48,trust-joy-sadness-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,overcome,0.719,0.848,0.689,fear-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,remember,0.776,0.454,0.422,trust-sadness-joy-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,resilience,0.531,0.667,0.44,joy-trust-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,resolve,0.71,0.75,0.472,joy-trust-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,safe,0.898,0.759,0.306,joy-positive-trust-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,terror,0.069,0.415,0.902,fear-negative-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,thank,0.958,0.526,0.353,joy-trust-surprise-
4,BarackObama,9/11/2018 6:52,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can t overcome and no act of terror can ever change who we are.,Joy,0.005504631,0.654928863,0.001517792,0.178070575,0.000140438,0.002759366,0.156817898,0.000260406,will,0.698,0.735,0.408,trust-joy-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,deliver,0.583,0.582,0.37,trust-joy-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,democracy,0.68,0.84,0.5,positive-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,hope,0.927,0.739,0.317,anticipation-joy-positive-surprise-trust-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,message,0.65,0.415,0.391,trust-joy-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,need,0.51,0.2,0.574,trust-fear-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,people,0.604,0.5,0.4,trust-surprise-joy-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,simple,0.653,0.314,0.13,joy-trust-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,tune,0.708,0.426,0.479,trust-surprise-joy-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,vote,0.582,0.649,0.5,anger-anticipation-joy-negative-positive-sadness-surprise-trust-
5,BarackObama,9/7/2018 8:08,Today I m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT:,Anger,0.388241529,0.026758483,0.086413406,0.127276048,0.00944345,0.05276943,0.228051022,0.081046648,young,0.812,0.537,0.52,anticipation-joy-positive-surprise-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,code,0.583,0.491,0.308,trust-joy-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,cool,0.885,0.781,0.54,positive-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,high,0.684,0.614,0.51,surprise-trust-joy-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,invest,0.65,0.682,0.663,trust-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,learning,0.833,0.574,0.588,positive-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,local,0.656,0.452,0.269,trust-surprise-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,pretty,0.875,0.561,0.516,anticipation-joy-positive-trust-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,proud,0.906,0.873,0.7,anticipation-joy-positive-trust-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,school,0.765,0.633,0.423,trust-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,some,0.423,0.472,0.482,trust-joy-surprise-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,spent,0.296,0.263,0.296,negative-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,summer,0.812,0.55,0.373,joy-sadness-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,support,0.811,0.737,0.472,trust-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,young,0.812,0.537,0.52,anticipation-joy-positive-surprise-
6,BarackObama,8/29/2018 12:54,Yesterday I met with high school students on Chicago s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we re proud of these young people.,Trust,0.006462213,0.231550545,0.045613576,0.052212954,0.00177751,0.028786622,0.505581737,0.128014863,youth,0.938,0.736,0.608,anger-anticipation-fear-joy-positive-surprise-
7,BarackObama,8/26/2018 14:40,Congratulations to Hawaii for winning the Little League World Series! You make America very proud.,Joy,0.004507888,0.749833345,0.058717653,0.005139438,0.000875269,0.011157901,0.12117663,0.048591882,make,0.684,0.48,0.42,trust-surprise-
7,BarackObama,8/26/2018 14:40,Congratulations to Hawaii for winning the Little League World Series! You make America very proud.,Joy,0.004507888,0.749833345,0.058717653,0.005139438,0.000875269,0.011157901,0.12117663,0.048591882,very,0.062,0.148,0.521,trust-fear-joy-
7,BarackObama,8/26/2018 14:40,Congratulations to Hawaii for winning the Little League World Series! You make America very proud.,Joy,0.004507888,0.749833345,0.058717653,0.005139438,0.000875269,0.011157901,0.12117663,0.048591882,winning,0.955,0.972,0.712,anticipation-disgust-joy-positive-sadness-surprise-trust-
8,BarackObama,8/25/2018 18:09,Our statement on the passing of Senator John McCain:,Joy,0.002102578,0.281954497,0.25056994,0.176126823,0.004061159,0.019979091,0.17531012,0.089895792,passing,0.458,0.509,0.298,joy-fear-
8,BarackObama,8/25/2018 18:09,Our statement on the passing of Senator John McCain:,Joy,0.002102578,0.281954497,0.25056994,0.176126823,0.004061159,0.019979091,0.17531012,0.089895792,statement,0.688,0.825,0.608,positive-trust-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,darkness,0.102,0.418,0.602,anger-fear-negative-sadness-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,define,0.688,0.632,0.415,trust-joy-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,eternal,0.854,0.843,0.409,trust-joy-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,feel,0.802,0.596,0.602,joy-sadness-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,history,0.729,0.754,0.382,trust-sadness-joy-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,light,0.771,0.519,0.32,joy-surprise-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,pain,0.012,0.395,0.765,fear-negative-sadness-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,power,0.719,0.953,0.67,joy-trust-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,quest,0.643,0.545,0.716,anticipation-positive-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,redemption,0.376,0.545,0.408,positive-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,rest,0.907,0.3,0.167,positive-
9,BarackObama,8/16/2018 9:31,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shade our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.,Joy,0.004149903,0.925199389,0.000840674,0.009677636,0.000407189,0.017923042,0.041684028,0.000118145,shade,0.388,0.278,0.265,surprise-trust-joy-
